"","CHELSA_Annual_Mean_Temperature","Richnss","cnRatio","Lai","SoilMoisture","Human_Disturbance","Fire_Frequency","ForestAge","DimtrMn"
"55",0.546376131517498,0.0152098184178863,-0.0300648231178399,-0.231637409855075,-0.153755857907128,0.00330529259560097,-0.0592249438807606,-0.052621067462004,-0.100769212017378
"56",0.541593967064969,0.0108966299002671,-0.0343992493645224,-0.237473784227772,-0.156562487581633,0.00175025063059003,-0.0486668523748374,-0.05871130830591,-0.101611604113384
"57",0.557126670540681,0.0135575291901538,-0.0423138541308823,-0.235953086489701,-0.140410082906013,-0.0172762665246895,-0.0704865026977589,-0.0598555673338039,-0.0942361932107069
"58",0.54161681954158,0.0108073637331263,-0.0235571032973258,-0.234913756615916,-0.161544557565033,0.0037791646844324,-0.0636723398308851,-0.0568308998707232,-0.103121969159074
"59",0.548100269984033,0.00882258923388732,-0.0196662366042,-0.235377346856627,-0.157632698958238,0.00105837053186383,-0.0540845579525649,-0.0531885632914472,-0.0945591256648914
"60",0.546846124792718,0.00786791658235144,-0.0226578714991616,-0.234418266023004,-0.153226295559874,-0.00226698804309784,-0.0468525861442915,-0.0605029543633987,-0.101236884405149
"61",0.538029475770541,0.0151626006762421,-0.0307208401177219,-0.225350974000701,-0.16400209068217,0.00823983086067926,-0.0659419239357752,-0.0482270006125185,-0.112242121394617
"62",0.546984719917907,0.0119410185042928,-0.0242144245432147,-0.237914357875536,-0.151518157629592,-0.0024608728732305,-0.0502563495838679,-0.0594228203977092,-0.0973701365496135
"63",0.540658184035967,0.00540893841533905,-0.0231905096196821,-0.239138802486353,-0.15299552025908,-0.00124299416378577,-0.0571365834627926,-0.066687539821904,-0.0965302882428299
"64",0.550171944208107,0.0129526758282812,-0.033754892817901,-0.236628555538572,-0.149215266674368,-0.00990096694589269,-0.0568178900945496,-0.0615410720456063,-0.0990919711259784
"65",0.542840582066842,-0.00300649399810379,-0.0240264366875699,-0.23213130104416,-0.15686766567732,-0.000482651365836386,-0.0599976880797206,-0.0540206732795454,-0.0958015122187615
"66",0.550046348865637,0.00516462540157292,-0.0166628513178831,-0.236530584012855,-0.158105956966786,-0.00358479611707799,-0.0428651519547735,-0.0597317555827597,-0.0987741772089622
"67",0.541941431538958,0.0150983961104467,-0.0236975847386031,-0.237185604443433,-0.163394437776532,0.000463386989329828,-0.0464719171903138,-0.0592544308128187,-0.0966539633110703
"68",0.540289428662005,0.0146407956328227,-0.0223254876107144,-0.231111533431686,-0.164223607040687,-8.44682677782156e-05,-0.0540406592890982,-0.0635091601761933,-0.0982757599982578
"69",0.546136266823953,0.0138806096982704,-0.0277539874101081,-0.233411474559526,-0.160537694889396,-0.000388707698331922,-0.0522272794993975,-0.0651627035090535,-0.0969365229437388
"70",0.535530285432665,0.00428861873808594,-0.0322993948249098,-0.228156493658572,-0.154441816084987,0.00780182150556725,-0.0443461845605311,-0.0550298253400662,-0.10401819786556
"71",0.550327568540983,0.00804684612696241,-0.0279631882179318,-0.233122836805163,-0.155194125772768,-0.00248926171156424,-0.0603253800862887,-0.0511923986412637,-0.108391707862615
"72",0.554215713970705,0.0109312342640736,-0.0238024928107392,-0.238821439694557,-0.153215844937156,-0.000983569871421088,-0.052830629075273,-0.055791700290302,-0.0983716008916779
"73",0.55658237357378,0.0120189909562485,-0.0140872483938235,-0.242355651452867,-0.1576641815398,0.00393318554167112,-0.0600627878304259,-0.0503851138545647,-0.109555743622019
"74",0.544111928345638,0.00364047880983112,-0.0252515371237456,-0.237690248137672,-0.154755205774861,-0.00826371596932429,-0.0583092526446356,-0.0604167876225028,-0.103264022812746
"75",0.540430841044727,0.0145227270030656,-0.0303926432445979,-0.229035335237313,-0.160663766302505,-0.00976425487307056,-0.052569382866686,-0.0609045424127694,-0.0999990034651459
"76",0.562069465409453,0.0150820361810959,-0.0236779423457339,-0.246950784308931,-0.144100717649282,0.00320890808535924,-0.0467135524854229,-0.0564891493757048,-0.100700985892586
"77",0.546016366933358,0.0100298750503024,-0.0339321082097667,-0.240441700972244,-0.1506375499797,-0.00690697383604334,-0.0597029085845939,-0.0609863498811511,-0.0949854379971873
"78",0.542508585841093,0.0141260617350459,-0.0267116641159492,-0.231218734235501,-0.160689121648028,-0.00542511887576055,-0.0455234156133184,-0.0621644692139141,-0.087662621494483
"79",0.540682548681827,0.00880243893525862,-0.0287157569610972,-0.2275734752017,-0.155805504182604,-0.00411676599178419,-0.0456941710194574,-0.0626421723474183,-0.0960398466781106
"80",0.54211426390316,-0.00236215724763095,-0.0275968057102069,-0.232513924309841,-0.154414225095148,-0.00127830951678936,-0.0385543175192111,-0.0624293058949119,-0.104945629478246
"81",0.548948818395927,0.00205704994110819,-0.0179825446211292,-0.238863334886179,-0.158067190446494,0.00253892871206863,-0.0621133479707953,-0.0574076018160934,-0.0995226057311629
"82",0.547806756561309,0.0143001705377172,-0.028682290458578,-0.235384412647247,-0.156067262860829,0.00426576334228815,-0.0514335992239394,-0.0583143373953016,-0.0989451948093871
"83",0.535854784415778,0.00718880275510388,-0.0253802271413944,-0.236814874455519,-0.159025893228357,0.00417228149476189,-0.0661756949311224,-0.0593426928214195,-0.0972392286140362
"84",0.545448751167329,0.0138842557132341,-0.0276074369907488,-0.229122991510006,-0.160474923342991,-0.00636490700973165,-0.0488357012799287,-0.0560626356134178,-0.0964267059230524
"85",0.540045116726823,0.00995802839073328,-0.0305471479097677,-0.235180981696177,-0.159776689741186,0.00600865787632762,-0.0675919299727342,-0.0594735397948113,-0.10086381092197
"86",0.548596777784233,0.00884045095142414,-0.0301556300172181,-0.230350149207203,-0.152965050273642,-0.00117914186714029,-0.0583151955587436,-0.0522618632966195,-0.0972244673783712
"87",0.542290208331625,0.00724933262426001,-0.0246471418760546,-0.231819340024874,-0.16276385233555,-0.00131934789406604,-0.0639043637421254,-0.0616419857662806,-0.101295440653205
"88",0.550127417708598,0.00683628301788878,-0.0236029585571235,-0.232235141031423,-0.156306650344356,-0.00452802517576812,-0.0315512115487668,-0.0630652284801162,-0.103759384729552
"89",0.553805405227141,0.00560197932848831,-0.0249614471130625,-0.244688279458001,-0.147904500833748,-0.010057648950444,-0.0458006585030652,-0.0600866940040216,-0.100231844037689
"90",0.546566562151797,0.00955721644651991,-0.0299133230357838,-0.241148894606026,-0.154004034583609,-0.0010936833704854,-0.062444589521177,-0.0610595339283791,-0.100193773140879
"91",0.552669701520744,0.0140438312793131,-0.0214459590702199,-0.23056457568075,-0.156579497332857,-0.0027366682982696,-0.0656372167149971,-0.0569141884863367,-0.0972136210360137
"92",0.539545364397853,0.0067573321498196,-0.0318526791043553,-0.228980568591943,-0.165936845075954,-0.00682949422673175,-0.0509539620990778,-0.0623325223641639,-0.0957811384598997
"93",0.548442072522647,0.0117479349880484,-0.0305165854299489,-0.22920068935288,-0.15027463528607,-0.0090688205273443,-0.0423806049614737,-0.059242594133244,-0.0992403483983944
"94",0.543951145443793,0.0103789861982994,-0.0331833605239628,-0.234549472180083,-0.152748409424339,0.00291494455784627,-0.0487138683990219,-0.0515900031297403,-0.0998936915568136
"95",0.546472515450328,0.0183408692073376,-0.00572500554440445,-0.237046620302219,-0.168452265970033,-0.0012516987247548,-0.0454883763948872,-0.0681648594721184,-0.0914712595628494
"96",0.557360935074671,0.00986618350559599,-0.0133341307330202,-0.242808886460183,-0.161578274467297,-0.00332440473653638,-0.0494001184340767,-0.0567106708506876,-0.101309653517199
"97",0.543932095561188,0.00309491984587672,-0.0288137908551972,-0.231019485636232,-0.157174008959586,0.00465129534839033,-0.0506049526805212,-0.0525219860508714,-0.109753585855637
"98",0.546956253071093,0.00427883682049936,-0.0231195383697808,-0.227809345926989,-0.15452289976445,-0.00813422576989356,-0.052993948312107,-0.0540661899680245,-0.0986614815779691
"99",0.540133500476495,0.0145366252848263,-0.0385119218378837,-0.227982101941562,-0.161367793767613,-0.00928867579987053,-0.038541684714008,-0.0583826047959076,-0.0993594692804208
"100",0.549274881641229,0.0136421069963117,-0.0159851778070139,-0.239779507588251,-0.155834569545688,0.00739011325092839,-0.058211522762806,-0.0575733916280937,-0.0976459977546724
